TARİX,"XÜSUSİ ÇƏKİ
(kq/m3)","TƏZYİQLƏR
FƏRQİ (kPa)",TƏZYİQ (kPa),"TEMPERATUR
(C)","SAATLIQ
SƏRF(min m3)",SƏRF (min m3)
01-01-2018 01:00,0.73703,4.5154,590.507,7.045,3.861,92.661
01-01-2018 02:00,0.73703,4.8027,603.093,6.637,4.022,96.524
01-01-2018 03:00,0.73703,5.4004,578.328,5.411,4.188,100.508
01-01-2018 04:00,0.73703,5.5762,557.783,4.920,4.180,100.323
01-01-2018 05:00,0.73703,4.7163,582.557,5.033,3.931,94.338
01-01-2018 06:00,0.73703,5.4494,599.984,4.888,4.284,102.827
01-01-2018 07:00,0.73703,6.7668,597.755,5.020,4.766,114.372
01-01-2018 08:00,0.73703,7.6708,577.560,4.622,4.989,119.726
01-01-2018 09:00,0.73703,6.8879,568.440,3.910,4.695,112.674
01-01-2018 10:00,0.73703,6.8795,559.332,4.165,4.637,111.282
01-01-2018 11:00,0.73703,3.3260,574.024,8.350,3.256,78.135
01-01-2018 12:00,0.73695,3.3175,577.328,10.954,3.227,77.458
01-01-2018 13:00,0.73686,5.4691,568.581,11.575,4.129,99.104
01-01-2018 14:00,0.73686,5.1434,559.371,11.247,3.976,95.426
01-01-2018 15:00,0.73686,5.1438,557.121,10.459,3.974,95.376
01-01-2018 16:00,0.73686,4.5037,558.787,9.912,3.728,89.465
01-01-2018 17:00,0.73686,4.1808,564.180,9.224,3.612,86.689
01-01-2018 18:00,0.73686,5.5966,552.342,7.849,4.143,99.431
01-01-2018 19:00,0.73686,6.4848,545.547,7.308,4.436,106.454
01-01-2018 20:00,0.73686,6.1066,551.885,7.135,4.330,103.925
01-01-2018 21:00,0.73686,5.1931,561.506,7.052,4.033,96.785
01-01-2018 22:00,0.73686,4.5984,572.451,7.100,3.833,91.986
01-01-2018 23:00,0.73686,5.2491,576.616,7.139,4.114,98.731
02-01-2018 00:00,0.73686,4.0264,585.713,7.286,3.620,86.874
02-01-2018 01:00,0.73686,4.2614,605.540,7.201,3.787,90.891
02-01-2018 02:00,0.73686,5.1065,591.080,6.847,4.105,98.527
02-01-2018 03:00,0.73686,6.2557,567.327,6.359,4.449,106.772
02-01-2018 04:00,0.73686,7.3355,540.432,5.757,4.709,113.009
02-01-2018 05:00,0.73686,7.3831,541.608,5.566,4.730,113.515
02-01-2018 06:00,0.73686,8.3833,546.914,5.543,5.063,121.513
02-01-2018 07:00,0.73686,8.9754,557.899,5.447,5.291,126.982
02-01-2018 08:00,0.73686,9.1362,566.648,5.526,5.380,129.118
02-01-2018 09:00,0.73686,9.4949,558.600,5.746,5.439,130.539
02-01-2018 10:00,0.73686,9.6294,546.974,5.605,5.421,130.110
02-01-2018 11:00,0.73686,9.9806,529.806,5.096,5.432,130.370
02-01-2018 12:00,0.73814,9.7101,537.675,4.882,5.400,129.591
02-01-2018 13:00,0.73896,10.1252,529.602,4.705,5.469,131.250
02-01-2018 14:00,0.73896,10.5656,519.371,4.375,5.532,132.778
02-01-2018 15:00,0.73896,10.5604,517.909,4.609,5.520,132.475
02-01-2018 16:00,0.73896,10.2853,516.967,4.870,5.441,130.574
02-01-2018 17:00,0.73896,10.1434,522.114,5.053,5.428,130.278
02-01-2018 18:00,0.73896,11.8025,507.757,4.769,5.771,138.500
02-01-2018 19:00,0.73896,12.2510,496.648,4.553,5.815,139.555
02-01-2018 20:00,0.73896,12.4193,497.043,4.197,5.860,140.639
02-01-2018 21:00,0.73896,12.1885,501.070,3.925,5.833,139.988
02-01-2018 22:00,0.73896,12.4892,498.043,3.754,5.887,141.298
02-01-2018 23:00,0.73896,12.4448,494.827,3.546,5.860,140.629
03-01-2018 00:00,0.73896,11.5697,504.336,3.489,5.704,136.904
03-01-2018 01:00,0.73896,10.2161,537.080,3.151,5.547,133.126
03-01-2018 02:00,0.73896,10.3856,549.771,2.578,5.664,135.947
03-01-2018 03:00,0.73896,10.9149,538.953,2.298,5.752,138.051
03-01-2018 04:00,0.73896,10.4121,549.733,2.375,5.676,136.229
03-01-2018 05:00,0.73896,10.2902,559.587,2.147,5.697,136.726
03-01-2018 06:00,0.73896,10.3680,552.581,2.145,5.682,136.363
03-01-2018 07:00,0.73896,10.7096,560.480,2.323,5.813,139.511
03-01-2018 08:00,0.73896,12.1401,542.639,2.311,6.078,145.866
03-01-2018 09:00,0.73896,12.8604,517.122,2.801,6.100,146.401
03-01-2018 10:00,0.73896,12.1801,510.720,3.225,5.896,141.506
03-01-2018 11:00,0.73896,11.7023,510.333,3.527,5.774,138.569
03-01-2018 12:00,0.73004,11.7225,506.439,4.226,5.783,138.793
03-01-2018 13:00,0.72808,10.4046,507.893,5.414,5.445,130.676
03-01-2018 14:00,0.72808,4.5530,535.732,8.559,3.668,88.031
03-01-2018 15:00,0.72808,3.7694,570.198,10.868,3.459,83.013
03-01-2018 16:00,0.72808,4.3406,571.221,8.067,3.734,89.609
03-01-2018 17:00,0.72808,4.6903,561.675,6.975,3.853,92.476
03-01-2018 18:00,0.72808,8.7966,537.876,4.641,5.172,124.136
03-01-2018 19:00,0.72808,10.1994,507.369,3.555,5.416,129.979
03-01-2018 20:00,0.72808,13.0074,491.715,3.335,6.012,144.290
03-01-2018 21:00,0.72808,12.5257,501.836,2.838,5.965,143.158
03-01-2018 22:00,0.72808,10.9114,517.340,2.831,5.664,135.946
03-01-2018 23:00,0.72808,11.2336,518.529,3.041,5.752,138.046
04-01-2018 00:00,0.72808,10.0787,510.046,2.407,5.406,129.734
04-01-2018 01:00,0.72808,8.6172,527.852,2.053,5.100,122.405
04-01-2018 02:00,0.72808,8.8843,554.464,1.708,5.316,127.579
04-01-2018 03:00,0.72808,8.8695,562.666,0.850,5.361,128.652
04-01-2018 04:00,0.72808,7.4780,572.487,1.131,4.966,119.185
04-01-2018 05:00,0.72808,6.4704,589.854,2.266,4.684,112.419
04-01-2018 06:00,0.72808,7.7594,589.782,2.421,5.112,122.685
04-01-2018 07:00,0.72808,8.9593,567.632,2.331,5.395,129.484
04-01-2018 08:00,0.72808,9.2404,567.906,2.414,5.480,131.523
04-01-2018 09:00,0.72808,8.6633,558.630,3.097,5.256,126.140
04-01-2018 10:00,0.72808,8.2523,543.988,4.393,5.050,121.188
04-01-2018 11:00,0.72808,7.9535,545.669,6.225,4.950,118.790
04-01-2018 12:00,0.72456,7.3817,545.016,7.798,4.762,114.293
04-01-2018 13:00,0.72319,6.3566,541.540,9.290,4.386,105.263
04-01-2018 14:00,0.72319,4.8165,533.902,11.542,3.790,90.964
04-01-2018 15:00,0.72319,3.2770,535.354,12.656,3.122,74.932
04-01-2018 16:00,0.72319,3.2610,548.733,11.707,3.163,75.913
04-01-2018 17:00,0.72319,4.9743,542.021,9.741,3.868,92.832
04-01-2018 18:00,0.72319,7.2440,528.030,7.232,4.646,111.513
04-01-2018 19:00,0.72319,8.2439,511.776,6.273,4.890,117.363
04-01-2018 20:00,0.72319,6.5302,520.869,6.086,4.390,105.369
04-01-2018 21:00,0.72319,5.6822,527.074,6.029,4.125,98.993
04-01-2018 22:00,0.72319,5.6573,532.505,6.686,4.133,99.200
04-01-2018 23:00,0.72319,4.4787,551.724,7.210,3.744,89.848
05-01-2018 00:00,0.72319,3.9492,581.963,7.202,3.613,86.715
05-01-2018 01:00,0.72319,4.2137,602.832,6.837,3.804,91.286
05-01-2018 02:00,0.72319,3.4028,612.394,6.614,3.449,82.776
05-01-2018 03:00,0.72319,3.9808,573.308,6.724,3.604,86.490
05-01-2018 04:00,0.72319,3.6163,573.663,7.187,3.439,82.536
05-01-2018 05:00,0.72319,5.1998,577.697,7.444,4.127,99.051
05-01-2018 06:00,0.72319,5.7861,563.200,6.040,4.301,103.223
05-01-2018 07:00,0.72319,8.3751,553.399,4.615,5.147,123.519
05-01-2018 08:00,0.72319,9.4142,548.330,4.613,5.426,130.218
05-01-2018 09:00,0.72319,9.0685,540.904,5.610,5.281,126.736
05-01-2018 10:00,0.72319,5.1511,547.667,7.216,4.001,96.032
05-01-2018 11:00,0.72319,4.1957,563.450,8.156,3.659,87.813
05-01-2018 12:00,0.72589,1.9944,353.220,9.171,1.833,43.985
05-01-2018 13:00,0.72725,1.8822,566.288,11.267,2.436,58.468
05-01-2018 14:00,0.72725,2.0043,592.078,11.388,2.577,61.839
05-01-2018 15:00,0.72725,1.5715,562.115,11.658,2.215,53.162
05-01-2018 16:00,0.72725,3.2917,545.423,10.504,3.128,75.068
05-01-2018 17:00,0.72725,2.1169,538.231,9.576,2.520,60.491
05-01-2018 18:00,0.72725,3.6420,549.073,8.307,3.320,79.677
05-01-2018 19:00,0.72725,3.5166,551.191,7.135,3.315,79.565
05-01-2018 20:00,0.72725,4.1123,558.545,6.898,3.605,86.516
05-01-2018 21:00,0.72725,5.2458,559.969,6.656,4.075,97.803
05-01-2018 22:00,0.72725,6.0367,547.287,5.478,4.330,103.925
05-01-2018 23:00,0.72725,4.5513,539.404,4.424,3.744,89.861
06-01-2018 00:00,0.72725,3.9528,557.470,4.419,3.545,85.083
06-01-2018 01:00,0.72725,4.9119,569.046,4.842,3.983,95.583
06-01-2018 02:00,0.72725,5.4360,564.654,5.553,4.176,100.228
06-01-2018 03:00,0.72725,4.6096,555.839,5.951,3.809,91.413
06-01-2018 04:00,0.72725,3.6095,568.837,5.843,3.416,81.990
06-01-2018 05:00,0.72725,7.2338,558.055,5.545,4.767,114.409
06-01-2018 06:00,0.72725,8.6828,528.418,5.197,5.098,122.361
06-01-2018 07:00,0.72725,9.5216,541.957,3.881,5.416,129.977
06-01-2018 08:00,0.72725,9.5109,555.707,3.072,5.494,131.845
06-01-2018 09:00,0.72725,9.0636,552.449,4.716,5.332,127.960
06-01-2018 10:00,0.72725,8.4524,543.186,5.752,5.097,122.317
06-01-2018 11:00,0.72725,8.0564,538.946,6.385,4.951,118.834
06-01-2018 12:00,0.73143,7.6589,544.578,7.200,4.831,115.937
06-01-2018 13:00,0.73369,5.0310,561.602,8.604,3.964,95.136
06-01-2018 14:00,0.73369,6.3581,549.800,7.549,4.418,106.031
06-01-2018 15:00,0.73369,7.7620,539.523,6.919,4.834,116.017
06-01-2018 16:00,0.73369,8.4841,537.278,6.361,5.050,121.193
06-01-2018 17:00,0.73369,8.5984,533.044,5.679,5.069,121.656
06-01-2018 18:00,0.73369,10.8272,521.459,5.375,5.620,134.869
06-01-2018 19:00,0.73369,10.4182,524.938,5.300,5.534,132.825
06-01-2018 20:00,0.73369,9.9672,528.925,5.268,5.435,130.442
06-01-2018 21:00,0.73369,9.7094,514.520,5.552,5.287,126.887
06-01-2018 22:00,0.73369,9.7088,512.728,5.714,5.276,126.629
06-01-2018 23:00,0.73369,9.4460,518.649,5.779,5.234,125.623
07-01-2018 00:00,0.73369,6.0980,533.754,5.902,4.262,102.293
07-01-2018 01:00,0.73369,5.3748,552.438,5.760,4.087,98.088
07-01-2018 02:00,0.73369,5.4926,567.241,5.542,4.188,100.515
07-01-2018 03:00,0.73369,5.8311,556.841,5.293,4.274,102.574
07-01-2018 04:00,0.73369,6.3118,545.813,4.969,4.406,105.752
07-01-2018 05:00,0.73369,6.2501,555.836,4.663,4.428,106.280
07-01-2018 06:00,0.73369,7.8660,558.298,4.539,4.974,119.370
07-01-2018 07:00,0.73369,8.7912,551.819,4.514,5.228,125.473
07-01-2018 08:00,0.73369,9.5174,565.071,4.420,5.504,132.102
07-01-2018 09:00,0.73369,9.8749,549.871,4.366,5.529,132.687
07-01-2018 10:00,0.73369,9.7659,534.197,4.700,5.415,129.966
07-01-2018 11:00,0.73369,8.9080,532.127,6.043,5.151,123.624
07-01-2018 12:00,0.73058,8.2517,534.321,7.094,4.970,119.275
07-01-2018 13:00,0.72838,6.6259,546.815,9.332,4.488,107.715
07-01-2018 14:00,0.72838,6.7562,549.006,8.561,4.555,109.311
07-01-2018 15:00,0.72838,8.8944,529.114,7.298,5.136,123.271
07-01-2018 16:00,0.72838,8.9406,520.719,6.617,5.115,122.768
07-01-2018 17:00,0.72838,7.9979,525.164,5.654,4.864,116.737
07-01-2018 18:00,0.72838,8.4856,521.379,5.055,4.999,119.979
07-01-2018 19:00,0.72838,8.1942,530.671,4.846,4.958,119.002
07-01-2018 20:00,0.72838,7.8472,546.836,4.787,4.931,118.346
07-01-2018 21:00,0.72838,6.9177,561.853,4.719,4.696,112.701
07-01-2018 22:00,0.72838,6.7499,536.631,4.524,4.533,108.783
07-01-2018 23:00,0.72838,7.6491,523.151,4.511,4.761,114.264
08-01-2018 00:00,0.72838,5.1607,529.207,4.669,3.935,94.430
08-01-2018 01:00,0.72838,5.5592,557.509,4.893,4.198,100.755
08-01-2018 02:00,0.72838,5.2854,571.932,4.464,4.146,99.507
08-01-2018 03:00,0.72838,4.8658,578.900,4.886,4.003,96.061
08-01-2018 04:00,0.72838,5.4653,586.177,5.423,4.257,102.178
08-01-2018 05:00,0.72838,6.3351,593.310,5.558,4.620,110.885
08-01-2018 06:00,0.72838,6.8894,582.934,5.377,4.758,114.190
08-01-2018 07:00,0.72838,10.0022,577.635,5.654,5.701,136.820
08-01-2018 08:00,0.72838,9.9217,564.561,5.430,5.626,135.027
08-01-2018 09:00,0.72838,9.6546,526.628,5.848,5.352,128.458
08-01-2018 10:00,0.72838,6.9322,531.255,7.655,4.531,108.752
08-01-2018 11:00,0.72838,4.7688,554.853,10.396,3.831,91.940
08-01-2018 12:00,0.72796,3.7553,552.081,12.216,3.391,81.387
08-01-2018 13:00,0.72765,3.2707,570.125,13.389,3.210,77.032
08-01-2018 14:00,0.72765,2.9728,587.902,14.233,3.106,74.541
08-01-2018 15:00,0.72765,2.9062,581.044,14.935,3.049,73.188
08-01-2018 16:00,0.72765,3.2354,568.942,12.147,3.188,76.520
08-01-2018 17:00,0.72765,4.5365,563.649,9.330,3.738,89.720
08-01-2018 18:00,0.72765,8.2223,542.097,7.145,5.006,120.133
08-01-2018 19:00,0.72765,7.4074,525.894,6.429,4.684,112.415
08-01-2018 20:00,0.72765,7.2238,525.694,5.740,4.629,111.095
08-01-2018 21:00,0.72765,9.7017,531.863,4.634,5.408,129.784
08-01-2018 22:00,0.72765,9.9161,536.448,4.469,5.489,131.731
08-01-2018 23:00,0.72765,8.8133,534.650,3.723,5.178,124.277
09-01-2018 00:00,0.72765,9.5624,544.311,3.346,5.447,130.716
09-01-2018 01:00,0.72765,8.4764,562.201,3.061,5.213,125.107
09-01-2018 02:00,0.72765,8.4174,585.929,1.985,5.323,127.760
09-01-2018 03:00,0.72765,10.1422,547.316,-0.052,5.656,135.751
09-01-2018 04:00,0.72765,10.2205,531.092,-1.027,5.604,134.490
09-01-2018 05:00,0.72765,10.4579,531.465,-1.917,5.679,136.297
09-01-2018 06:00,0.72765,11.0556,529.372,-1.433,5.816,139.594
09-01-2018 07:00,0.72765,11.7642,528.082,-0.700,5.985,143.629
09-01-2018 08:00,0.72765,11.5649,526.395,0.170,5.914,141.934
09-01-2018 09:00,0.72765,10.7843,526.797,2.601,5.690,136.565
09-01-2018 10:00,0.72765,6.5797,542.538,6.625,4.466,107.180
09-01-2018 11:00,0.72765,4.4507,561.725,9.441,3.735,89.643
09-01-2018 12:00,0.73051,4.1681,563.006,11.969,3.598,86.347
09-01-2018 13:00,0.73176,4.5676,557.661,11.621,3.749,89.969
09-01-2018 14:00,0.73176,4.6022,558.374,12.810,3.756,90.136
09-01-2018 15:00,0.73176,4.3252,557.850,11.227,3.653,87.667
09-01-2018 16:00,0.73176,5.1961,549.955,9.483,3.977,95.445
09-01-2018 17:00,0.73176,6.2729,542.026,9.599,4.343,104.234
09-01-2018 18:00,0.73176,8.0350,537.905,7.715,4.908,117.801
09-01-2018 19:00,0.73176,8.0727,522.118,7.186,4.852,116.438
09-01-2018 20:00,0.73176,9.5878,513.905,6.535,5.243,125.832
09-01-2018 21:00,0.73176,8.8949,525.684,6.026,5.118,122.832
09-01-2018 22:00,0.73176,9.4079,521.714,5.992,5.246,125.909
09-01-2018 23:00,0.73176,10.3261,515.356,6.487,5.452,130.855
10-01-2018 00:00,0.73176,9.8617,526.002,4.532,5.405,129.725
10-01-2018 01:00,0.73176,10.7690,546.507,2.424,5.781,138.739
10-01-2018 02:00,0.73176,10.5181,568.569,1.634,5.791,138.984
10-01-2018 03:00,0.73176,8.2246,594.382,1.841,5.282,126.767
10-01-2018 04:00,0.73176,8.3068,585.827,1.929,5.270,126.491
10-01-2018 05:00,0.73176,11.4849,555.829,1.849,6.024,144.586
10-01-2018 06:00,0.73176,10.1431,557.009,2.022,5.658,135.803
10-01-2018 07:00,0.73176,12.5922,550.845,1.802,6.276,150.631
10-01-2018 08:00,0.73176,13.8905,525.905,1.846,6.432,154.364
10-01-2018 09:00,0.73176,14.8454,498.565,1.829,6.467,155.217
10-01-2018 10:00,0.73176,14.3434,494.439,1.927,6.329,151.908
10-01-2018 11:00,0.73176,11.4478,515.310,2.569,5.769,138.463
10-01-2018 12:00,0.73056,8.9648,536.849,3.961,5.210,125.051
10-01-2018 13:00,0.73028,7.9854,555.805,5.028,5.001,120.021
10-01-2018 14:00,0.73028,8.2801,540.425,5.618,5.020,120.478
10-01-2018 15:00,0.73028,8.6401,529.826,4.204,5.090,122.167
10-01-2018 16:00,0.73028,9.9370,517.993,3.829,5.392,129.419
10-01-2018 17:00,0.73028,11.8834,510.253,2.990,5.858,140.592
10-01-2018 18:00,0.73028,15.2857,495.703,2.006,6.544,157.057
10-01-2018 19:00,0.73028,14.0419,482.902,1.428,6.194,148.663
10-01-2018 20:00,0.73028,13.1514,490.844,1.475,6.055,145.322
10-01-2018 21:00,0.73028,13.2012,487.524,1.174,6.049,145.170
10-01-2018 22:00,0.73028,12.7419,477.092,0.600,5.884,141.215
10-01-2018 23:00,0.73028,10.9896,482.997,-0.199,5.512,132.287
11-01-2018 00:00,0.73028,10.3995,507.344,-0.413,5.501,132.024
11-01-2018 01:00,0.73028,9.8699,538.988,-0.983,5.539,132.938
11-01-2018 02:00,0.73028,7.7145,561.484,-0.230,4.993,119.829
11-01-2018 03:00,0.73028,8.9750,547.599,0.510,5.304,127.289
11-01-2018 04:00,0.73028,10.1600,532.048,1.082,5.560,133.444
11-01-2018 05:00,0.73028,9.9145,535.195,1.142,5.509,132.206
11-01-2018 06:00,0.73028,9.6186,551.637,1.511,5.508,132.193
11-01-2018 07:00,0.73028,11.6252,550.578,1.976,6.034,144.813
11-01-2018 08:00,0.73028,12.1761,528.709,2.382,6.045,145.083
11-01-2018 09:00,0.73028,12.0561,504.596,2.807,5.869,140.846
11-01-2018 10:00,0.73028,12.3371,494.824,3.565,5.868,140.829
11-01-2018 11:00,0.73028,11.6540,502.946,4.589,5.743,137.823
11-01-2018 12:00,0.72456,10.1378,527.113,5.727,5.495,131.877
11-01-2018 13:00,0.72172,8.7848,550.661,7.345,5.233,125.591
11-01-2018 14:00,0.72172,6.7626,563.086,9.795,4.590,110.161
11-01-2018 15:00,0.72172,3.6989,586.874,12.587,3.468,83.237
11-01-2018 16:00,0.72172,2.6017,602.136,14.612,2.941,70.582
11-01-2018 17:00,0.72172,4.6089,583.280,10.053,3.845,92.275
11-01-2018 18:00,0.72172,6.6154,545.550,6.547,4.529,108.686
11-01-2018 19:00,0.72172,7.7233,534.241,4.790,4.857,116.563
11-01-2018 20:00,0.72172,7.6193,545.301,4.792,4.872,116.933
11-01-2018 21:00,0.72172,7.4292,549.732,5.095,4.833,115.985
11-01-2018 22:00,0.72172,8.9818,535.033,5.027,5.236,125.675
11-01-2018 23:00,0.72172,7.8467,527.437,5.155,4.860,116.645
12-01-2018 00:00,0.72172,6.5891,547.904,5.265,4.541,108.981
12-01-2018 01:00,0.72172,6.6057,559.577,4.845,4.604,110.499
12-01-2018 02:00,0.72172,6.5602,571.462,4.633,4.638,111.306
12-01-2018 03:00,0.72172,6.2660,586.553,4.721,4.595,110.287
12-01-2018 04:00,0.72172,7.4554,580.144,4.585,4.982,119.569
12-01-2018 05:00,0.72172,8.8182,553.089,4.074,5.285,126.844
12-01-2018 06:00,0.72172,9.7937,549.275,4.119,5.551,133.220
12-01-2018 07:00,0.72172,10.4954,555.146,4.283,5.773,138.542
12-01-2018 08:00,0.72172,10.5261,552.090,4.370,5.764,138.333
12-01-2018 09:00,0.72172,10.3890,531.727,4.432,5.616,134.777
12-01-2018 10:00,0.72172,9.4373,513.408,4.632,5.258,126.200
12-01-2018 11:00,0.72172,7.3076,539.307,5.947,4.718,113.240
12-01-2018 12:00,0.72729,6.0026,564.240,7.446,4.366,104.790
12-01-2018 13:00,0.72846,3.4165,582.638,12.355,3.311,79.461
12-01-2018 14:00,0.72846,3.1130,601.368,15.192,3.202,76.840
12-01-2018 15:00,0.72846,2.5018,594.624,15.227,2.851,68.432
12-01-2018 16:00,0.72846,2.5581,599.606,13.153,2.891,69.384
12-01-2018 17:00,0.72846,4.1209,588.508,9.946,3.658,87.798
12-01-2018 18:00,0.72846,6.1816,574.892,5.084,4.469,107.255
12-01-2018 19:00,0.72846,11.4645,522.685,2.844,5.834,140.005
12-01-2018 20:00,0.72846,12.1242,498.915,3.145,5.855,140.517
12-01-2018 21:00,0.72846,11.0205,515.824,3.953,5.666,135.992
12-01-2018 22:00,0.72846,9.5317,530.458,4.692,5.350,128.407
12-01-2018 23:00,0.72846,9.7883,533.485,4.451,5.438,130.502
13-01-2018 00:00,0.72846,8.2508,557.774,4.406,5.114,122.736
13-01-2018 01:00,0.72846,8.1592,568.091,4.003,5.135,123.245
13-01-2018 02:00,0.72846,7.3064,581.482,3.810,4.924,118.173
13-01-2018 03:00,0.72846,7.7734,569.476,3.474,5.026,120.616
13-01-2018 04:00,0.72846,8.6095,560.552,3.007,5.249,125.986
13-01-2018 05:00,0.72846,9.9068,553.681,2.574,5.590,134.151
13-01-2018 06:00,0.72846,11.7745,534.924,2.064,5.992,143.819
13-01-2018 07:00,0.72846,10.9391,543.510,2.320,5.823,139.761
13-01-2018 08:00,0.72846,11.6630,542.332,2.241,6.004,144.107
13-01-2018 09:00,0.72846,12.5498,529.048,2.047,6.149,147.566
13-01-2018 10:00,0.72846,12.2331,519.376,2.500,6.006,144.155
13-01-2018 11:00,0.72846,11.0647,514.077,3.515,5.675,136.212
13-01-2018 12:00,0.73001,11.1789,516.580,3.598,5.715,137.170
13-01-2018 13:00,0.73129,12.2865,512.085,3.388,5.958,142.985
13-01-2018 14:00,0.73129,12.5290,501.241,3.403,5.949,142.785
13-01-2018 15:00,0.73129,13.8456,493.726,2.980,6.207,148.956
13-01-2018 16:00,0.73129,14.6342,489.833,1.982,6.362,152.685
13-01-2018 17:00,0.73129,17.2455,476.613,1.330,6.806,163.341
13-01-2018 18:00,0.73129,18.6185,467.555,0.955,7.003,168.076
13-01-2018 19:00,0.73129,17.8515,461.189,0.779,6.813,163.504
13-01-2018 20:00,0.73129,18.6718,456.970,0.706,6.934,166.418
13-01-2018 21:00,0.73129,18.3520,460.730,0.588,6.905,165.730
13-01-2018 22:00,0.73129,18.0889,467.426,0.301,6.913,165.918
13-01-2018 23:00,0.73129,16.9895,480.041,0.311,6.793,163.034
14-01-2018 00:00,0.73129,14.5687,510.385,0.586,6.499,155.982
14-01-2018 01:00,0.73129,12.5442,544.786,0.835,6.240,149.769
14-01-2018 02:00,0.73129,12.4688,562.236,0.944,6.325,151.790
14-01-2018 03:00,0.73129,12.6887,554.662,1.041,6.335,152.046
14-01-2018 04:00,0.73129,12.5668,559.657,1.024,6.334,152.024
14-01-2018 05:00,0.73129,12.9079,549.003,0.935,6.357,152.566
14-01-2018 06:00,0.73129,13.5010,542.623,1.037,6.458,154.994
14-01-2018 07:00,0.73129,14.7029,529.454,1.004,6.649,159.570
14-01-2018 08:00,0.73129,15.4184,504.758,1.227,6.639,159.336
14-01-2018 09:00,0.73129,16.6645,490.711,1.110,6.797,163.124
14-01-2018 10:00,0.73129,16.0299,481.605,1.259,6.601,158.429
14-01-2018 11:00,0.73129,14.1817,495.860,2.648,6.289,150.942
14-01-2018 12:00,0.73119,12.1731,511.241,4.071,5.911,141.871
14-01-2018 13:00,0.73114,11.2806,524.343,4.592,5.766,138.394
14-01-2018 14:00,0.73114,13.0685,504.552,3.901,6.087,146.095
14-01-2018 15:00,0.73114,13.6458,488.937,3.393,6.120,146.869
14-01-2018 16:00,0.73114,14.0831,494.156,3.198,6.255,150.118
14-01-2018 17:00,0.73114,14.4051,502.072,2.579,6.387,153.294
14-01-2018 18:00,0.73114,14.6371,503.317,2.349,6.446,154.703
14-01-2018 19:00,0.73114,14.7864,501.661,1.898,6.473,155.355
14-01-2018 20:00,0.73114,14.9216,504.923,1.720,6.529,156.693
14-01-2018 21:00,0.73114,13.8542,505.322,1.797,6.296,151.103
14-01-2018 22:00,0.73114,12.6458,508.310,1.939,6.035,144.830
14-01-2018 23:00,0.73114,12.2957,516.379,2.076,5.988,143.709
15-01-2018 00:00,0.73114,9.9963,549.342,2.145,5.589,134.126
15-01-2018 01:00,0.73114,10.9512,569.359,2.185,5.953,142.881
15-01-2018 02:00,0.73114,10.8387,583.120,1.734,6.006,144.134
15-01-2018 03:00,0.73114,10.8777,579.481,1.520,5.999,143.974
15-01-2018 04:00,0.73114,10.7860,575.716,1.423,5.959,143.012
15-01-2018 05:00,0.73114,10.8337,572.327,1.073,5.955,142.925
15-01-2018 06:00,0.73114,11.9152,565.454,0.856,6.204,148.901
15-01-2018 07:00,0.73114,14.2669,551.849,0.888,6.696,160.714
15-01-2018 08:00,0.73114,13.7978,541.697,0.745,6.523,156.557
15-01-2018 09:00,0.73114,14.3219,533.125,1.017,6.589,158.140
15-01-2018 10:00,0.73114,13.5429,525.266,1.567,6.353,152.462
15-01-2018 11:00,0.73114,10.7858,535.497,2.368,5.719,137.254
15-01-2018 12:00,0.73094,9.7793,562.483,3.281,5.577,133.859
15-01-2018 13:00,0.73086,8.2664,588.451,4.273,5.245,125.885
15-01-2018 14:00,0.73086,7.7449,586.051,6.176,5.049,121.166
15-01-2018 15:00,0.73086,8.0670,557.101,4.681,5.035,120.849
15-01-2018 16:00,0.73086,9.3990,554.912,4.024,5.409,129.815
15-01-2018 17:00,0.73086,10.8259,543.601,4.150,5.757,138.167
15-01-2018 18:00,0.73086,12.7619,511.556,1.493,6.088,146.109
15-01-2018 19:00,0.73086,14.8875,507.089,-0.305,6.562,157.486
15-01-2018 20:00,0.73086,13.7925,518.622,-0.315,6.392,153.400
15-01-2018 21:00,0.73086,13.6364,528.433,-0.979,6.428,154.264
15-01-2018 22:00,0.73086,14.5548,520.130,-1.028,6.583,158.003
15-01-2018 23:00,0.73086,15.5497,511.629,-1.494,6.748,161.943
16-01-2018 00:00,0.73086,13.0402,521.995,-2.773,6.264,150.325
16-01-2018 01:00,0.73086,12.1411,543.141,-2.256,6.168,148.038
16-01-2018 02:00,0.73086,10.6517,564.572,-1.304,5.889,141.337
16-01-2018 03:00,0.73086,10.3053,557.738,-0.732,5.752,138.059
16-01-2018 04:00,0.73086,10.6641,554.260,-0.341,5.828,139.882
16-01-2018 05:00,0.73086,11.4646,557.212,-0.038,6.051,145.236
16-01-2018 06:00,0.73086,11.4918,558.307,0.142,6.064,145.531
16-01-2018 07:00,0.73086,12.4913,556.191,0.153,6.307,151.360
16-01-2018 08:00,0.73086,13.8733,549.078,0.130,6.597,158.335
16-01-2018 09:00,0.73086,12.6520,525.475,0.233,6.163,147.909
16-01-2018 10:00,0.73086,11.2121,524.545,1.255,5.775,138.607
16-01-2018 11:00,0.73086,5.8058,557.596,6.218,4.250,102.005
16-01-2018 12:00,0.72468,4.3603,604.166,10.441,3.845,92.278
16-01-2018 13:00,0.72345,3.8986,591.242,13.230,3.583,85.990
16-01-2018 14:00,0.72345,3.0209,596.249,13.946,3.161,75.860
