TARİX,"XÜSUSİ ÇƏKİ
(kq/m3)","TƏZYİQLƏR
FƏRQİ (kPa)",TƏZYİQ (kPa),"TEMPERATUR
(C)","SAATLIQ
SƏRF(min m3)",SƏRF (min m3)
01-01-2018 01:00,0.72770,11.6130,467.133,1.532,24.643,591.423
01-01-2018 02:00,0.72770,10.7885,471.009,1.465,23.894,573.468
01-01-2018 03:00,0.72770,9.6533,476.584,1.164,22.772,546.537
01-01-2018 04:00,0.72770,9.2118,478.957,0.981,22.318,535.643
01-01-2018 05:00,0.72770,8.9707,480.033,1.027,22.051,529.217
01-01-2018 06:00,0.72770,10.3839,473.110,0.879,23.433,562.404
01-01-2018 07:00,0.72770,12.2329,463.929,0.896,25.182,604.364
01-01-2018 08:00,0.72770,13.0767,479.639,1.042,26.527,636.656
01-01-2018 09:00,0.72770,15.2177,474.567,1.239,28.387,681.297
01-01-2018 10:00,0.72770,17.9178,466.014,2.048,30.430,730.324
01-01-2018 11:00,0.72770,18.9282,462.618,2.787,31.097,746.330
01-01-2018 12:00,0.72814,19.4325,460.924,2.914,31.418,754.042
01-01-2018 13:00,0.72831,19.5022,460.603,3.265,31.443,754.643
01-01-2018 14:00,0.72831,18.9545,462.400,3.552,31.055,745.321
01-01-2018 15:00,0.72831,18.4713,463.872,3.450,30.724,737.371
01-01-2018 16:00,0.72831,17.9194,465.293,3.442,30.323,727.746
01-01-2018 17:00,0.72831,17.8024,465.512,3.026,30.255,726.116
01-01-2018 18:00,0.72831,17.9712,465.335,2.784,30.409,729.828
01-01-2018 19:00,0.72831,18.7415,463.381,2.593,30.972,743.335
01-01-2018 20:00,0.72831,19.1930,462.200,2.578,31.295,751.091
01-01-2018 21:00,0.72831,19.3311,461.806,2.833,31.375,752.995
01-01-2018 22:00,0.72831,19.0237,460.766,3.021,31.080,745.918
01-01-2018 23:00,0.72831,16.4765,468.769,3.085,29.235,701.629
02-01-2018 00:00,0.72831,14.5410,459.774,3.116,27.187,652.500
02-01-2018 01:00,0.72831,11.0160,469.296,3.169,24.003,576.080
02-01-2018 02:00,0.72831,10.1824,471.189,3.393,23.142,555.403
02-01-2018 03:00,0.72831,9.8015,468.091,3.395,22.632,543.173
02-01-2018 04:00,0.72831,10.3958,430.748,3.109,22.333,535.999
02-01-2018 05:00,0.72831,10.4631,429.222,2.900,22.379,537.096
02-01-2018 06:00,0.72831,10.6119,430.533,2.659,22.557,541.367
02-01-2018 07:00,0.72831,11.1277,491.546,2.859,24.694,592.658
02-01-2018 08:00,0.72831,14.0257,482.455,2.653,27.436,658.468
02-01-2018 09:00,0.72831,15.8285,477.518,2.620,28.956,694.934
02-01-2018 10:00,0.72831,18.9689,469.170,2.467,31.351,752.432
02-01-2018 11:00,0.72831,20.9664,463.793,2.387,32.733,785.595
02-01-2018 12:00,0.72819,21.8523,460.192,3.415,33.206,796.956
02-01-2018 13:00,0.72817,22.5260,458.194,4.026,33.572,805.718
02-01-2018 14:00,0.72817,22.3363,459.584,4.238,33.480,803.523
02-01-2018 15:00,0.72817,22.0543,460.582,3.558,33.360,800.648
02-01-2018 16:00,0.72817,21.6152,461.972,3.045,33.120,794.878
02-01-2018 17:00,0.72817,21.2442,463.545,2.764,32.916,789.983
02-01-2018 18:00,0.72817,22.0797,461.415,2.318,33.471,803.307
02-01-2018 19:00,0.72817,24.6977,455.210,1.930,35.129,843.102
02-01-2018 20:00,0.72817,24.1253,457.148,1.391,34.840,836.171
02-01-2018 21:00,0.72817,23.4134,459.014,0.537,34.476,827.427
02-01-2018 22:00,0.72817,21.2546,464.043,0.607,33.049,793.180
02-01-2018 23:00,0.72817,19.0761,469.326,0.802,31.537,756.887
03-01-2018 00:00,0.72817,18.2598,468.240,0.674,30.846,740.302
03-01-2018 01:00,0.72817,13.1781,477.048,1.063,26.456,634.955
03-01-2018 02:00,0.72817,11.9946,470.305,1.990,25.124,602.975
03-01-2018 03:00,0.72817,11.8458,455.770,2.192,24.559,589.418
03-01-2018 04:00,0.72817,11.5804,452.697,1.306,24.245,581.891
03-01-2018 05:00,0.72817,11.7372,451.325,2.311,24.322,583.736
03-01-2018 06:00,0.72817,12.7936,446.418,3.016,25.114,602.726
03-01-2018 07:00,0.72817,14.2023,481.370,1.478,27.538,660.921
03-01-2018 08:00,0.72817,17.8491,468.687,1.122,30.505,732.130
03-01-2018 09:00,0.72817,20.9515,458.307,1.086,32.571,781.711
03-01-2018 10:00,0.72817,21.4162,465.136,1.060,33.207,796.978
03-01-2018 11:00,0.72817,22.6968,461.313,1.616,33.973,815.353
03-01-2018 12:00,0.72659,23.3687,459.435,2.552,34.356,824.543
03-01-2018 13:00,0.72560,24.1495,457.779,2.581,34.867,836.815
03-01-2018 14:00,0.72560,23.7443,459.185,2.647,34.639,831.325
03-01-2018 15:00,0.72560,22.9209,461.696,2.704,34.138,819.319
03-01-2018 16:00,0.72560,22.7598,462.741,1.705,34.126,819.023
03-01-2018 17:00,0.72560,22.8457,462.601,1.440,34.203,820.879
03-01-2018 18:00,0.72560,23.6415,460.512,1.435,34.695,832.688
03-01-2018 19:00,0.72560,24.3369,459.318,0.701,35.179,844.291
03-01-2018 20:00,0.72560,24.5763,459.173,0.913,35.326,847.813
03-01-2018 21:00,0.72560,25.4337,457.220,0.992,35.830,859.928
03-01-2018 22:00,0.72560,24.6561,458.962,1.616,35.324,847.779
03-01-2018 23:00,0.72560,22.7532,464.338,2.155,34.155,819.713
04-01-2018 00:00,0.72560,21.6527,453.196,4.273,32.735,785.633
04-01-2018 01:00,0.72560,15.7393,461.091,4.933,28.139,675.331
04-01-2018 02:00,0.72560,13.0296,460.366,4.958,25.780,618.724
04-01-2018 03:00,0.72560,12.4005,464.012,5.266,25.253,606.066
04-01-2018 04:00,0.72560,12.5870,452.974,5.272,25.121,602.909
04-01-2018 05:00,0.72560,12.8224,447.051,5.125,25.190,604.565
04-01-2018 06:00,0.72560,14.1152,443.238,4.974,26.199,628.784
04-01-2018 07:00,0.72560,15.2255,482.760,5.419,28.473,683.352
04-01-2018 08:00,0.72560,19.4510,470.193,5.095,31.683,760.389
04-01-2018 09:00,0.72560,18.9969,471.956,2.686,31.532,756.770
04-01-2018 10:00,0.72560,19.3944,470.831,2.162,31.841,764.181
04-01-2018 11:00,0.72560,19.9767,468.441,4.201,32.093,770.234
04-01-2018 12:00,0.72397,20.5533,465.717,6.038,32.372,776.930
04-01-2018 13:00,0.72344,20.2924,466.699,6.691,32.178,772.283
04-01-2018 14:00,0.72344,20.1978,467.249,6.840,32.109,770.609
04-01-2018 15:00,0.72344,19.8116,467.893,6.989,31.825,763.793
04-01-2018 16:00,0.72344,19.2227,469.495,7.435,31.401,753.632
04-01-2018 17:00,0.72344,19.2043,469.320,6.828,31.412,753.877
04-01-2018 18:00,0.72344,21.8951,462.053,5.752,33.249,797.985
04-01-2018 19:00,0.72344,23.1781,458.617,5.678,34.074,817.787
04-01-2018 20:00,0.72344,23.3268,457.612,5.185,34.168,820.028
04-01-2018 21:00,0.72344,24.0501,456.242,5.483,34.600,830.391
04-01-2018 22:00,0.72344,22.8933,458.993,5.469,33.879,813.104
04-01-2018 23:00,0.72344,19.7797,467.838,5.782,31.843,764.225
05-01-2018 00:00,0.72344,18.4886,447.538,5.677,30.037,720.878
05-01-2018 01:00,0.72344,13.8870,462.151,5.732,26.650,639.589
05-01-2018 02:00,0.72344,12.4175,468.860,5.740,25.420,610.070
05-01-2018 03:00,0.72344,11.7053,472.070,5.764,24.777,594.657
05-01-2018 04:00,0.72344,11.5347,472.678,6.156,24.599,590.366
05-01-2018 05:00,0.72344,11.7212,471.538,6.332,24.755,594.121
05-01-2018 06:00,0.72344,12.8885,477.412,6.281,26.022,624.536
05-01-2018 07:00,0.72344,17.3388,464.031,6.101,29.653,711.683
05-01-2018 08:00,0.72344,20.9714,459.220,6.013,32.458,778.987
05-01-2018 09:00,0.72344,20.9738,460.919,6.295,32.505,780.110
05-01-2018 10:00,0.72344,21.6219,457.554,6.634,32.845,788.287
05-01-2018 11:00,0.72344,22.0510,456.486,6.804,33.108,794.602
05-01-2018 12:00,0.72651,22.1691,455.885,7.137,33.089,794.132
05-01-2018 13:00,0.72713,21.9285,456.861,7.544,32.907,789.771
05-01-2018 14:00,0.72713,21.8097,457.042,7.767,32.816,787.585
05-01-2018 15:00,0.72713,21.4925,457.795,7.929,32.602,782.454
05-01-2018 16:00,0.72713,20.9673,459.814,7.361,32.324,775.765
05-01-2018 17:00,0.72713,22.2902,457.661,6.986,33.218,797.231
05-01-2018 18:00,0.72713,23.3030,454.755,6.674,33.861,812.674
05-01-2018 19:00,0.72713,25.4457,448.798,5.957,35.108,842.602
05-01-2018 20:00,0.72713,26.5117,447.065,5.767,35.771,858.516
05-01-2018 21:00,0.72713,25.8770,450.685,5.800,35.504,852.092
05-01-2018 22:00,0.72713,24.8674,454.898,5.436,35.022,840.539
05-01-2018 23:00,0.72713,20.7644,465.449,5.479,32.468,779.233
06-01-2018 00:00,0.72713,19.0071,438.514,5.292,30.071,721.709
06-01-2018 01:00,0.72713,13.4459,456.804,5.753,26.009,624.223
06-01-2018 02:00,0.72713,12.4972,460.423,5.871,25.196,604.698
06-01-2018 03:00,0.72713,11.7220,462.503,5.875,24.472,587.329
06-01-2018 04:00,0.72713,11.7416,451.854,5.808,24.204,580.905
06-01-2018 05:00,0.72713,11.8991,451.339,5.734,24.350,584.402
06-01-2018 06:00,0.72713,12.6914,445.843,5.695,24.973,599.352
06-01-2018 07:00,0.72713,15.4881,470.927,5.517,28.279,678.694
06-01-2018 08:00,0.72713,18.8855,471.268,5.584,31.210,749.048
06-01-2018 09:00,0.72713,20.0100,467.409,5.824,31.953,766.870
06-01-2018 10:00,0.72713,21.2423,463.811,6.068,32.747,785.923
06-01-2018 11:00,0.72713,22.5285,460.736,6.405,33.535,804.851
06-01-2018 12:00,0.72783,24.7256,454.684,6.544,34.836,836.065
06-01-2018 13:00,0.72831,24.4829,455.104,6.613,34.667,832.006
06-01-2018 14:00,0.72831,24.4492,455.136,6.594,34.647,831.526
06-01-2018 15:00,0.72831,24.0551,456.319,6.736,34.415,825.963
06-01-2018 16:00,0.72831,24.1904,456.588,6.264,34.554,829.301
06-01-2018 17:00,0.72831,24.7111,455.436,5.966,34.867,836.799
06-01-2018 18:00,0.72831,26.1862,452.343,5.469,35.766,858.387
06-01-2018 19:00,0.72831,26.9752,450.234,4.846,36.242,869.798
06-01-2018 20:00,0.72831,26.8544,451.040,4.521,36.215,869.152
06-01-2018 21:00,0.72831,26.8883,451.486,4.538,36.255,870.126
06-01-2018 22:00,0.72831,25.4578,455.978,4.825,35.443,850.639
06-01-2018 23:00,0.72831,20.7077,467.953,4.907,32.508,780.193
07-01-2018 00:00,0.72831,17.4448,469.858,4.752,29.934,718.421
07-01-2018 01:00,0.72831,13.2630,481.506,5.518,26.536,636.853
07-01-2018 02:00,0.72831,12.5057,476.183,5.604,25.634,615.212
07-01-2018 03:00,0.72831,12.1210,468.510,5.530,25.037,600.885
07-01-2018 04:00,0.72831,11.7573,468.851,5.551,24.676,592.226
07-01-2018 05:00,0.72831,11.8569,468.555,5.502,24.772,594.536
07-01-2018 06:00,0.72831,12.3081,466.496,5.469,25.150,603.602
07-01-2018 07:00,0.72831,13.9802,483.840,5.629,27.250,653.991
07-01-2018 08:00,0.72831,18.3165,471.112,5.573,30.712,737.098
07-01-2018 09:00,0.72831,20.2646,465.298,5.589,32.050,769.210
07-01-2018 10:00,0.72831,22.5567,458.445,5.666,33.502,804.041
07-01-2018 11:00,0.72831,24.2695,454.342,5.521,34.547,829.129
07-01-2018 12:00,0.72824,24.3034,457.508,6.362,34.650,831.600
07-01-2018 13:00,0.72819,24.5314,456.516,6.925,34.741,833.791
07-01-2018 14:00,0.72819,24.3174,457.056,7.333,34.593,830.224
07-01-2018 15:00,0.72819,21.7642,463.834,6.748,33.061,793.474
07-01-2018 16:00,0.72819,21.7518,463.990,6.597,33.074,793.782
07-01-2018 17:00,0.72819,24.4763,457.456,5.707,34.808,835.386
07-01-2018 18:00,0.72819,24.9129,456.816,4.782,35.152,843.640
07-01-2018 19:00,0.72819,25.5750,454.791,4.551,35.528,852.663
07-01-2018 20:00,0.72819,25.9704,453.530,4.617,35.738,857.705
07-01-2018 21:00,0.72819,25.8158,454.797,4.525,35.690,856.560
07-01-2018 22:00,0.72819,25.2761,457.097,3.834,35.470,851.280
07-01-2018 23:00,0.72819,23.7813,460.339,4.489,34.529,828.705
08-01-2018 00:00,0.72819,22.5157,446.176,5.547,32.980,791.515
08-01-2018 01:00,0.72819,16.8281,454.579,5.490,28.913,693.911
08-01-2018 02:00,0.72819,12.6985,458.721,5.277,25.318,607.640
08-01-2018 03:00,0.72819,12.7485,442.229,5.104,24.937,598.495
08-01-2018 04:00,0.72819,12.5241,443.546,5.250,24.755,594.119
08-01-2018 05:00,0.72819,12.5193,443.449,5.256,24.745,593.878
08-01-2018 06:00,0.72819,13.8501,436.861,5.235,25.738,617.707
08-01-2018 07:00,0.72819,16.2265,479.470,5.447,29.182,700.358
08-01-2018 08:00,0.72819,19.5212,469.922,5.487,31.658,759.784
08-01-2018 09:00,0.72819,19.7878,469.116,5.514,31.840,764.155
08-01-2018 10:00,0.72819,19.6778,468.974,6.571,31.686,760.466
08-01-2018 11:00,0.72819,17.9525,474.020,4.061,30.594,734.260
08-01-2018 12:00,0.72818,18.3196,469.648,4.339,30.738,737.720
08-01-2018 13:00,0.72818,17.3850,466.369,5.578,29.797,715.124
08-01-2018 14:00,0.72818,19.8026,458.214,5.914,31.434,754.416
08-01-2018 15:00,0.72818,19.9202,457.834,7.000,31.458,754.982
08-01-2018 16:00,0.72818,18.5220,472.589,6.204,30.908,741.783
08-01-2018 17:00,0.72818,20.7828,466.917,3.286,32.650,783.604
08-01-2018 18:00,0.72818,21.2975,467.285,1.598,33.162,795.885
08-01-2018 19:00,0.72818,22.3777,464.912,1.172,33.908,813.788
08-01-2018 20:00,0.72818,23.6239,450.177,0.674,34.254,822.097
08-01-2018 21:00,0.72818,24.2266,441.623,0.175,34.361,824.676
08-01-2018 22:00,0.72818,23.7258,440.662,0.070,33.964,815.146
08-01-2018 23:00,0.72818,18.5813,479.700,-0.157,31.551,757.219
09-01-2018 00:00,0.72818,16.6210,473.839,-0.497,29.671,712.103
09-01-2018 01:00,0.72818,12.5297,484.465,-0.320,26.173,628.144
09-01-2018 02:00,0.72818,11.6421,487.655,-0.687,25.349,608.376
09-01-2018 03:00,0.72818,10.9587,490.021,0.051,24.634,591.227
09-01-2018 04:00,0.72818,10.9438,489.292,1.762,24.521,588.502
09-01-2018 05:00,0.72818,11.4204,487.117,2.419,24.952,598.857
09-01-2018 06:00,0.72818,12.0079,487.900,2.710,25.574,613.770
09-01-2018 07:00,0.72818,17.6219,470.013,2.367,30.269,726.454
09-01-2018 08:00,0.72818,19.7401,471.041,1.623,32.068,769.631
09-01-2018 09:00,0.72818,19.2820,473.818,1.038,31.864,764.744
09-01-2018 10:00,0.72818,19.9414,458.638,0.517,31.869,764.864
09-01-2018 11:00,0.72818,18.9970,473.494,1.524,31.595,758.280
09-01-2018 12:00,0.72827,19.5185,472.431,2.809,31.896,765.500
09-01-2018 13:00,0.72829,19.4940,471.742,3.770,31.798,763.144
09-01-2018 14:00,0.72829,19.4066,469.546,4.905,31.589,758.136
09-01-2018 15:00,0.72829,19.2762,469.379,4.856,31.480,755.527
09-01-2018 16:00,0.72829,19.0928,469.573,5.068,31.333,751.997
09-01-2018 17:00,0.72829,19.9354,469.387,3.720,32.065,769.553
09-01-2018 18:00,0.72829,22.3965,449.734,1.522,33.267,798.412
09-01-2018 19:00,0.72829,21.9218,466.545,1.075,33.636,807.253
09-01-2018 20:00,0.72829,22.1465,467.431,0.900,33.848,812.345
09-01-2018 21:00,0.72829,23.5930,448.185,0.762,34.125,818.988
09-01-2018 22:00,0.72829,22.6941,458.679,1.742,33.857,812.580
09-01-2018 23:00,0.72829,19.0033,476.438,1.454,31.700,760.792
10-01-2018 00:00,0.72829,17.3972,472.985,0.566,30.234,725.610
10-01-2018 01:00,0.72829,12.9038,471.251,-0.172,26.152,627.658
10-01-2018 02:00,0.72829,12.2652,470.992,-0.554,25.538,612.905
10-01-2018 03:00,0.72829,12.0258,472.206,-0.825,25.342,608.197
10-01-2018 04:00,0.72829,11.8847,472.228,0.377,25.138,603.302
10-01-2018 05:00,0.72829,12.5432,468.767,1.564,25.657,615.773
10-01-2018 06:00,0.72829,13.4331,464.741,1.497,26.398,633.541
10-01-2018 07:00,0.72829,16.0480,482.890,-1.131,29.487,707.680
10-01-2018 08:00,0.72829,19.8619,474.826,-1.616,32.521,780.508
10-01-2018 09:00,0.72829,24.4718,432.370,-2.007,34.128,819.064
10-01-2018 10:00,0.72829,24.6279,437.373,-2.069,34.569,829.667
10-01-2018 11:00,0.72829,26.0758,419.481,-2.107,34.775,834.592
10-01-2018 12:00,0.72756,29.1016,403.110,-2.026,35.920,862.080
10-01-2018 13:00,0.72733,22.7386,519.244,-1.298,36.353,872.469
10-01-2018 14:00,0.72733,24.7143,475.495,-1.466,36.101,866.434
10-01-2018 15:00,0.72733,24.6331,461.360,-1.514,35.544,853.045
10-01-2018 16:00,0.72733,24.3436,490.784,-1.367,36.511,876.276
10-01-2018 17:00,0.72733,24.2693,494.663,-1.374,36.588,878.109
10-01-2018 18:00,0.72733,28.1700,431.576,-1.912,36.647,879.535
10-01-2018 19:00,0.72733,28.1264,471.994,-1.197,38.264,918.335
10-01-2018 20:00,0.72733,26.7131,491.424,-1.202,38.166,915.986
10-01-2018 21:00,0.72733,30.7806,419.956,-2.451,37.725,905.399
10-01-2018 22:00,0.72733,29.8808,420.088,-2.021,37.090,890.156
10-01-2018 23:00,0.72733,21.9459,482.984,-1.470,34.394,825.449
11-01-2018 00:00,0.72733,17.1697,513.301,-1.202,31.510,756.238
11-01-2018 01:00,0.72733,13.4963,494.186,-1.360,27.349,656.387
11-01-2018 02:00,0.72733,12.8144,487.053,-1.530,26.464,635.127
11-01-2018 03:00,0.72733,12.9283,461.195,-1.858,25.961,623.067
11-01-2018 04:00,0.72733,12.2862,474.914,-1.812,25.685,616.440
11-01-2018 05:00,0.72733,14.2068,420.835,-1.884,25.923,622.143
11-01-2018 06:00,0.72733,13.4742,473.473,-1.792,26.792,642.997
11-01-2018 07:00,0.72733,18.6699,487.700,-1.773,31.699,760.764
11-01-2018 08:00,0.72733,24.0732,456.110,-1.545,34.946,838.698
11-01-2018 09:00,0.72733,24.9561,449.370,-1.424,35.291,846.976
11-01-2018 10:00,0.72733,25.3851,435.029,-1.237,34.972,839.323
11-01-2018 11:00,0.72733,23.9360,439.321,-0.400,34.053,817.284
11-01-2018 12:00,0.72590,23.2092,438.909,0.754,33.550,805.211
11-01-2018 13:00,0.72531,23.0378,442.934,1.518,33.545,805.077
11-01-2018 14:00,0.72531,23.1121,453.960,1.749,33.957,814.977
11-01-2018 15:00,0.72531,20.9104,488.879,1.575,33.632,807.174
11-01-2018 16:00,0.72531,22.9985,444.486,0.194,33.669,808.055
11-01-2018 17:00,0.72531,22.7909,444.121,0.030,33.393,801.433
11-01-2018 18:00,0.72531,25.9824,460.503,-1.081,36.441,874.577
11-01-2018 19:00,0.72531,28.1502,438.939,-1.875,37.005,888.123
11-01-2018 20:00,0.72531,25.8455,482.491,-1.739,37.280,894.717
11-01-2018 21:00,0.72531,24.2600,505.503,-1.258,37.066,889.579
11-01-2018 22:00,0.72531,24.8892,479.667,-1.200,36.468,875.242
11-01-2018 23:00,0.72531,22.5895,481.917,-0.732,34.679,832.299
12-01-2018 00:00,0.72531,20.1908,477.219,-0.775,32.702,784.840
12-01-2018 01:00,0.72531,15.7159,474.365,-0.422,28.620,686.869
12-01-2018 02:00,0.72531,13.5994,453.459,-0.278,26.344,632.264
12-01-2018 03:00,0.72531,12.8015,468.253,0.348,25.858,620.587
12-01-2018 04:00,0.72531,13.5781,435.173,1.137,25.702,616.839
12-01-2018 05:00,0.72531,14.5145,411.625,0.946,25.826,619.826
12-01-2018 06:00,0.72531,12.5586,529.305,0.539,27.154,651.698
12-01-2018 07:00,0.72531,20.3973,452.942,0.357,31.812,763.487
12-01-2018 08:00,0.72531,21.7583,467.261,-1.920,33.672,808.131
12-01-2018 09:00,0.72531,24.3419,422.526,-2.344,33.810,811.435
12-01-2018 10:00,0.72531,24.4421,418.316,-1.137,33.684,808.417
12-01-2018 11:00,0.72531,22.9161,438.018,0.351,33.324,799.776
12-01-2018 12:00,0.72569,19.9435,466.710,1.093,32.119,770.845
12-01-2018 13:00,0.72581,18.0101,473.621,2.018,30.779,738.692
12-01-2018 14:00,0.72581,12.3220,488.549,3.297,25.916,621.991
12-01-2018 15:00,0.72581,13.6314,484.509,2.658,27.136,651.256
12-01-2018 16:00,0.72581,18.2681,472.138,2.170,30.941,742.577
12-01-2018 17:00,0.72581,20.9376,465.321,1.043,32.848,788.356
12-01-2018 18:00,0.72581,22.5117,461.169,-0.354,34.013,816.317
12-01-2018 19:00,0.72581,24.4010,458.386,0.078,35.227,845.451
12-01-2018 20:00,0.72581,26.0569,455.419,0.058,36.217,869.220
12-01-2018 21:00,0.72581,26.6360,454.124,-0.216,36.582,877.979
12-01-2018 22:00,0.72581,25.4696,456.794,-0.418,35.918,862.040
12-01-2018 23:00,0.72581,21.0810,466.029,-0.240,33.116,794.792
13-01-2018 00:00,0.72581,16.7621,477.177,-0.144,29.981,719.537
13-01-2018 01:00,0.72581,12.8274,487.697,-0.228,26.535,636.850
13-01-2018 02:00,0.72581,11.3319,491.968,-0.479,25.157,603.771
13-01-2018 03:00,0.72581,10.8124,493.426,-0.768,24.633,591.187
13-01-2018 04:00,0.72581,10.6386,493.714,-1.071,24.462,587.090
13-01-2018 05:00,0.72581,10.7868,493.316,-1.181,24.625,591.005
13-01-2018 06:00,0.72581,11.9785,490.022,-1.387,25.767,618.411
13-01-2018 07:00,0.72581,16.9867,476.761,-1.777,30.208,725.000
13-01-2018 08:00,0.72581,19.7282,469.638,-1.958,32.304,775.305
13-01-2018 09:00,0.72581,22.1519,463.779,-1.910,33.936,814.453
13-01-2018 10:00,0.72581,24.4788,459.259,-1.706,35.425,850.197
13-01-2018 11:00,0.72581,28.4791,450.124,-1.672,37.675,904.209
13-01-2018 12:00,0.72597,29.3165,448.539,-1.651,38.154,915.688
13-01-2018 13:00,0.72600,29.4328,447.945,-1.901,38.222,917.321
13-01-2018 14:00,0.72600,29.7173,447.361,-2.059,38.375,920.997
13-01-2018 15:00,0.72600,29.3199,448.751,-2.171,38.202,916.848
13-01-2018 16:00,0.72600,29.1753,449.408,-2.320,38.150,915.602
13-01-2018 17:00,0.72600,30.5017,446.318,-2.547,38.840,932.162
13-01-2018 18:00,0.72600,31.4178,474.526,-2.689,40.699,976.782
13-01-2018 19:00,0.72600,31.7193,475.019,-2.913,40.931,982.354
13-01-2018 20:00,0.72600,31.8138,472.326,-3.144,40.885,981.242
13-01-2018 21:00,0.72600,31.8886,460.553,-3.378,40.410,969.830
13-01-2018 22:00,0.72600,31.2158,453.132,-3.468,39.657,951.772
13-01-2018 23:00,0.72600,26.2119,470.824,-3.382,37.161,891.867
14-01-2018 00:00,0.72600,21.0368,483.410,-3.341,33.870,812.879
14-01-2018 01:00,0.72600,15.9325,485.687,-3.263,29.673,712.148
14-01-2018 02:00,0.72600,15.1630,485.398,-3.248,28.970,695.290
14-01-2018 03:00,0.72600,14.4038,485.479,-3.215,28.251,678.021
14-01-2018 04:00,0.72600,14.1140,485.740,-3.219,27.982,671.565
14-01-2018 05:00,0.72600,14.1582,485.182,-3.216,28.005,672.110
14-01-2018 06:00,0.72600,14.7882,481.844,-3.257,28.472,683.320
14-01-2018 07:00,0.72600,15.6945,508.375,-3.031,30.090,722.171
14-01-2018 08:00,0.72600,19.8442,501.656,-2.762,33.536,804.854
14-01-2018 09:00,0.72600,22.4809,494.475,-2.893,35.399,849.566
14-01-2018 10:00,0.72600,26.3382,485.314,-2.685,37.823,907.756
14-01-2018 11:00,0.72600,28.2366,481.361,-2.229,38.935,934.438
14-01-2018 12:00,0.72524,29.2104,479.212,-1.827,39.454,946.905
14-01-2018 13:00,0.72483,31.7154,473.440,-2.068,40.823,979.750
14-01-2018 14:00,0.72483,31.6464,472.244,-2.010,40.722,977.334
14-01-2018 15:00,0.72483,32.4236,458.240,-2.001,40.542,973.000
14-01-2018 16:00,0.72483,32.1031,454.728,-2.065,40.177,964.259
14-01-2018 17:00,0.72483,30.5105,475.222,-2.245,40.164,963.947
14-01-2018 18:00,0.72483,32.3105,470.543,-2.401,41.072,985.723
14-01-2018 19:00,0.72483,33.2114,468.790,-2.504,41.544,997.059
14-01-2018 20:00,0.72483,34.2114,467.073,-2.631,42.065,1009.561
14-01-2018 21:00,0.72483,33.8171,467.064,-2.870,41.854,1004.502
14-01-2018 22:00,0.72483,32.0157,471.924,-2.924,40.980,983.523
14-01-2018 23:00,0.72483,25.1461,492.051,-2.850,37.271,894.508
15-01-2018 00:00,0.72483,20.9871,493.927,-2.786,34.230,821.512
15-01-2018 01:00,0.72483,16.3338,505.445,-2.664,30.596,734.306
15-01-2018 02:00,0.72483,15.2111,499.535,-2.314,29.420,706.076
15-01-2018 03:00,0.72483,14.4350,500.613,-2.334,28.706,688.950
15-01-2018 04:00,0.72483,14.3492,495.216,-2.390,28.467,683.213
15-01-2018 05:00,0.72483,14.4941,491.589,-2.457,28.504,684.085
15-01-2018 06:00,0.72483,15.9059,488.880,-2.488,29.699,712.787
15-01-2018 07:00,0.72483,19.7292,496.866,-2.510,33.217,797.213
15-01-2018 08:00,0.72483,26.9034,474.986,-2.921,37.846,908.308
15-01-2018 09:00,0.72483,27.0433,474.226,-2.746,37.903,909.675
15-01-2018 10:00,0.72483,25.9137,482.373,-2.567,37.442,898.616
15-01-2018 11:00,0.72483,25.7658,484.736,-2.217,37.419,898.061
15-01-2018 12:00,0.72515,26.0008,484.048,-2.069,37.534,900.817
15-01-2018 13:00,0.72537,26.4461,482.501,-1.916,37.770,906.486
15-01-2018 14:00,0.72537,26.6594,481.723,-1.999,37.879,909.100
15-01-2018 15:00,0.72537,25.3647,484.854,-1.948,37.105,890.515
15-01-2018 16:00,0.72537,24.6941,486.971,-2.036,36.722,881.329
15-01-2018 17:00,0.72537,25.7212,484.584,-2.105,37.360,896.651
15-01-2018 18:00,0.72537,27.8432,479.621,-2.560,38.602,926.444
15-01-2018 19:00,0.72537,30.2641,473.889,-2.865,39.981,959.532
15-01-2018 20:00,0.72537,30.5755,473.047,-3.104,40.159,963.827
15-01-2018 21:00,0.72537,30.5274,473.104,-2.982,40.116,962.785
15-01-2018 22:00,0.72537,29.5295,475.593,-3.022,39.603,950.476
15-01-2018 23:00,0.72537,26.2695,483.769,-2.846,37.747,905.923
16-01-2018 00:00,0.72537,24.3334,471.664,-2.795,35.835,860.030
16-01-2018 01:00,0.72537,19.2638,475.221,-2.809,32.093,770.243
16-01-2018 02:00,0.72537,16.6284,446.681,-2.949,28.964,695.137
16-01-2018 03:00,0.72537,16.5021,432.874,-3.183,28.468,683.223
16-01-2018 04:00,0.72537,16.3280,432.062,-3.137,28.290,678.969
16-01-2018 05:00,0.72537,16.5468,430.221,-3.238,28.417,681.997
16-01-2018 06:00,0.72537,16.9534,455.195,-3.097,29.489,707.726
16-01-2018 07:00,0.72537,21.1750,495.961,-3.212,34.408,825.798
16-01-2018 08:00,0.72537,23.8149,490.854,-3.223,36.311,871.456
16-01-2018 09:00,0.72537,23.5257,494.218,-3.019,36.220,869.280
16-01-2018 10:00,0.72537,24.5338,487.589,-2.808,36.684,880.423
16-01-2018 11:00,0.72537,25.2302,486.041,-2.622,37.105,890.511
