TARİX,"XÜSUSİ ÇƏKİ
(kq/m3)","TƏZYİQLƏR
FƏRQİ (kPa)",TƏZYİQ (kPa),"TEMPERATUR
(C)","SAATLIQ
SƏRF(min m3)",SƏRF (min m3)
28-12-2019 09:00,0.72391,11.6791,565.880,10.724,5.277,126.637
28-12-2019 10:00,0.72391,12.1308,554.499,10.969,5.319,127.661
28-12-2019 11:00,0.72391,11.0092,608.290,11.320,5.311,127.457
28-12-2019 12:00,0.72391,10.6241,631.128,11.028,5.322,127.737
28-12-2019 13:00,0.72391,11.1715,602.514,10.479,5.334,128.009
28-12-2019 14:00,0.72391,10.7510,611.592,10.970,5.268,126.423
28-12-2019 15:00,0.72391,10.3039,635.274,11.107,5.260,126.231
28-12-2019 16:00,0.72391,10.6118,618.159,10.963,5.264,126.334
28-12-2019 17:00,0.72391,10.9418,625.484,10.716,5.378,129.077
28-12-2019 18:00,0.72391,11.8899,581.237,10.499,5.399,129.587
28-12-2019 19:00,0.72391,13.7650,583.874,10.778,5.811,139.460
28-12-2019 20:00,0.72391,13.3079,595.969,10.854,5.779,138.693
28-12-2019 21:00,0.72391,13.2108,598.620,10.802,5.772,138.526
28-12-2019 22:00,0.72391,13.1367,586.865,10.725,5.698,136.759
28-12-2019 23:00,0.72391,12.0810,564.678,10.666,5.340,128.162
29-12-2019 00:00,0.72391,8.7033,606.447,10.743,4.724,113.373
29-12-2019 01:00,0.72391,8.1169,626.766,10.621,4.645,111.486
29-12-2019 02:00,0.72391,7.7451,629.657,10.746,4.548,109.145
29-12-2019 03:00,0.72391,7.3384,651.383,10.782,4.505,108.122
29-12-2019 04:00,0.72391,7.2537,649.761,10.732,4.474,107.379
29-12-2019 05:00,0.72391,7.2787,647.345,10.699,4.473,107.360
29-12-2019 06:00,0.72391,7.9689,618.798,10.742,4.567,109.605
29-12-2019 07:00,0.72391,9.5639,624.056,10.884,5.025,120.595
29-12-2019 08:00,0.72391,10.6520,586.891,10.784,5.134,123.221
29-12-2019 09:00,0.72391,11.6460,559.179,10.909,5.235,125.634
29-12-2019 10:00,0.72391,12.3852,536.739,11.002,5.284,126.813
29-12-2019 11:00,0.72391,12.3500,539.904,11.007,5.293,127.033
29-12-2019 12:00,0.72391,11.3955,584.636,11.372,5.293,127.025
29-12-2019 13:00,0.72391,11.1384,598.600,11.221,5.301,127.216
29-12-2019 14:00,0.72391,11.5958,580.037,11.256,5.321,127.694
29-12-2019 15:00,0.72391,11.7889,572.782,11.232,5.330,127.915
29-12-2019 16:00,0.72391,12.0792,554.852,11.106,5.308,127.401
29-12-2019 17:00,0.72391,11.6428,574.253,11.037,5.306,127.346
29-12-2019 18:00,0.72391,11.6807,604.216,10.987,5.454,130.903
29-12-2019 19:00,0.72391,13.2676,602.852,10.959,5.803,139.276
29-12-2019 20:00,0.72391,13.2080,604.226,10.974,5.797,139.127
29-12-2019 21:00,0.72391,13.3803,596.744,10.943,5.797,139.137
29-12-2019 22:00,0.72391,13.3225,589.292,10.934,5.748,137.954
29-12-2019 23:00,0.72391,12.6815,599.053,10.947,5.657,135.758
30-12-2019 00:00,0.72391,9.2757,623.228,10.925,4.944,118.647
30-12-2019 01:00,0.72391,8.8696,631.990,10.838,4.873,116.948
30-12-2019 02:00,0.72391,7.8323,644.527,10.869,4.626,111.035
30-12-2019 03:00,0.72391,7.6025,646.400,10.737,4.567,109.610
30-12-2019 04:00,0.72391,7.5964,638.447,10.717,4.537,108.882
30-12-2019 05:00,0.72391,7.6628,632.684,10.705,4.536,108.855
30-12-2019 06:00,0.72391,7.7505,638.736,10.733,4.583,109.999
30-12-2019 07:00,0.72391,8.2661,635.657,10.747,4.719,113.248
30-12-2019 08:00,0.72391,10.6055,605.390,10.785,5.207,124.964
30-12-2019 09:00,0.72391,11.7487,565.395,10.776,5.288,126.919
30-12-2019 10:00,0.72391,12.4727,538.718,10.984,5.313,127.520
30-12-2019 11:00,0.72391,11.7813,571.984,11.298,5.321,127.694
30-12-2019 12:00,0.72391,10.6177,627.346,11.426,5.301,127.212
30-12-2019 13:00,0.72441,10.8855,609.046,11.526,5.288,126.901
30-12-2019 14:00,0.72689,11.0187,608.797,11.522,5.305,127.321
30-12-2019 15:00,0.72689,11.3692,586.774,11.337,5.289,126.931
30-12-2019 16:00,0.72689,11.5244,574.998,11.169,5.270,126.484
30-12-2019 17:00,0.72689,11.9268,578.267,11.057,5.378,129.070
30-12-2019 18:00,0.72689,12.3654,599.547,10.870,5.576,133.821
30-12-2019 19:00,0.72689,13.5006,603.690,10.729,5.848,140.356
30-12-2019 20:00,0.72689,13.9513,586.751,10.779,5.857,140.563
30-12-2019 21:00,0.72689,13.7484,586.810,10.574,5.817,139.614
30-12-2019 22:00,0.72689,13.2402,595.557,10.726,5.752,138.044
30-12-2019 23:00,0.72689,12.0148,603.076,10.707,5.507,132.170
31-12-2019 00:00,0.72689,9.2225,613.442,10.758,4.884,117.204
31-12-2019 01:00,0.72689,8.5638,626.201,10.803,4.757,114.158
31-12-2019 02:00,0.72689,7.9376,641.390,10.773,4.638,111.301
31-12-2019 03:00,0.72689,7.6580,645.392,10.711,4.571,109.707
31-12-2019 04:00,0.72689,7.4327,653.067,10.722,4.531,108.750
31-12-2019 05:00,0.72689,7.5786,631.649,10.529,4.499,107.975
31-12-2019 06:00,0.72689,8.1980,608.204,10.516,4.586,110.067
31-12-2019 07:00,0.72689,9.4091,595.596,10.593,4.859,116.628
31-12-2019 08:00,0.72689,9.9666,583.716,10.683,4.948,118.757
31-12-2019 09:00,0.72689,10.7605,578.187,10.744,5.113,122.701
31-12-2019 10:00,0.72689,11.7474,564.811,10.886,5.275,126.607
31-12-2019 11:00,0.72689,11.7533,574.786,11.166,5.322,127.716
31-12-2019 12:00,0.72689,11.2133,604.766,11.265,5.335,128.043
31-12-2019 13:00,0.72689,10.5128,622.116,11.908,5.237,125.689
31-12-2019 14:00,0.72689,9.8844,634.814,12.012,5.131,123.154
31-12-2019 15:00,0.72689,9.9519,629.794,11.585,5.132,123.160
31-12-2019 16:00,0.72689,10.9650,595.382,11.053,5.235,125.649
31-12-2019 17:00,0.72689,11.5742,573.113,10.689,5.277,126.659
31-12-2019 18:00,0.72689,11.9669,557.599,10.598,5.292,127.002
31-12-2019 19:00,0.72689,13.0675,570.778,10.787,5.589,134.127
31-12-2019 20:00,0.72689,12.4390,597.541,10.683,5.587,134.081
31-12-2019 21:00,0.72689,11.8657,610.128,10.510,5.519,132.462
31-12-2019 22:00,0.72689,11.7962,600.074,10.661,5.455,130.925
31-12-2019 23:00,0.72689,11.7341,580.620,10.511,5.348,128.359
01-01-2020 00:00,0.72689,8.9162,569.112,10.170,4.627,111.043
01-01-2020 01:00,0.72689,8.5892,587.032,10.160,4.613,110.716
01-01-2020 02:00,0.72689,7.8309,620.716,10.015,4.537,108.880
01-01-2020 03:00,0.72689,7.6616,613.543,9.825,4.463,107.102
01-01-2020 04:00,0.72689,7.3491,624.092,9.803,4.410,105.837
01-01-2020 05:00,0.72689,7.4481,611.719,9.768,4.394,105.463
01-01-2020 06:00,0.72689,7.6892,593.757,9.651,4.398,105.546
01-01-2020 07:00,0.72689,9.3769,581.210,9.826,4.797,115.117
01-01-2020 08:00,0.72689,9.3348,577.078,9.834,4.769,114.466
01-01-2020 09:00,0.72689,10.2089,559.627,9.922,4.907,117.773
01-01-2020 10:00,0.72689,10.5222,597.030,10.531,5.142,123.418
01-01-2020 11:00,0.72689,10.6805,611.019,10.727,5.240,125.756
01-01-2020 12:00,0.72689,10.8283,604.413,11.194,5.240,125.769
01-01-2020 13:00,0.72689,9.7656,645.453,11.771,5.147,123.527
01-01-2020 14:00,0.72689,9.5940,640.424,11.558,5.084,122.005
01-01-2020 15:00,0.72689,9.2046,655.506,11.480,5.041,120.972
01-01-2020 16:00,0.72689,9.6594,631.576,10.838,5.068,121.630
01-01-2020 17:00,0.72689,10.5329,586.914,10.766,5.098,122.361
01-01-2020 18:00,0.72689,11.7516,560.809,10.503,5.259,126.218
01-01-2020 19:00,0.72689,12.6839,572.481,10.571,5.520,132.482
01-01-2020 20:00,0.72689,12.5296,583.738,10.559,5.542,133.012
01-01-2020 21:00,0.72689,12.3825,592.840,10.402,5.555,133.328
01-01-2020 22:00,0.72689,12.6786,576.683,10.180,5.543,133.038
01-01-2020 23:00,0.72689,11.6291,552.640,10.126,5.180,124.311
02-01-2020 00:00,0.72689,9.1760,572.691,10.123,4.708,112.985
02-01-2020 01:00,0.72689,8.6001,588.174,10.053,4.622,110.932
02-01-2020 02:00,0.72689,7.9807,611.376,9.918,4.545,109.072
02-01-2020 03:00,0.72689,7.6440,622.957,9.831,4.493,107.820
02-01-2020 04:00,0.72689,7.7325,608.705,9.714,4.466,107.185
02-01-2020 05:00,0.72689,7.8069,601.243,9.743,4.459,107.011
02-01-2020 06:00,0.72689,8.0365,591.246,9.638,4.485,107.647
02-01-2020 07:00,0.72689,9.1178,590.371,9.992,4.765,114.358
02-01-2020 08:00,0.72689,9.6880,589.443,10.237,4.907,117.768
02-01-2020 09:00,0.72689,11.1085,559.581,10.216,5.109,122.612
02-01-2020 10:00,0.72689,12.4282,542.524,10.389,5.318,127.629
02-01-2020 11:00,0.72689,11.6977,587.411,11.062,5.366,128.785
02-01-2020 12:00,0.72689,10.5815,647.146,11.442,5.366,128.776
02-01-2020 13:00,0.72689,10.4724,654.898,11.350,5.372,128.930
02-01-2020 14:00,0.72689,10.7349,643.969,11.190,5.392,129.419
02-01-2020 15:00,0.72689,11.7764,606.529,10.714,5.477,131.460
02-01-2020 16:00,0.72689,12.3606,574.734,10.593,5.460,131.047
02-01-2020 17:00,0.72689,13.6761,532.783,10.172,5.523,132.546
02-01-2020 18:00,0.72689,14.8245,519.888,10.095,5.677,136.248
02-01-2020 19:00,0.72689,15.6662,546.273,9.953,5.985,143.647
02-01-2020 20:00,0.72689,14.8552,573.060,10.141,5.975,143.396
02-01-2020 21:00,0.72689,14.7985,573.015,9.791,5.967,143.216
02-01-2020 22:00,0.72689,14.6231,568.583,9.717,5.910,141.829
02-01-2020 23:00,0.72689,14.5630,559.868,9.950,5.848,140.362
03-01-2020 00:00,0.72689,9.8367,572.794,9.846,4.871,116.900
03-01-2020 01:00,0.72689,9.4939,580.223,9.910,4.822,115.732
03-01-2020 02:00,0.72689,8.7754,606.995,9.660,4.748,113.962
03-01-2020 03:00,0.72689,8.4459,617.064,9.825,4.697,112.739
03-01-2020 04:00,0.72689,8.3612,614.079,9.702,4.664,111.927
03-01-2020 05:00,0.72689,8.3888,608.413,9.932,4.647,111.529
03-01-2020 06:00,0.72689,9.1750,599.146,9.845,4.814,115.541
03-01-2020 07:00,0.72689,10.6421,587.817,9.704,5.139,123.328
03-01-2020 08:00,0.72689,11.6998,548.973,9.572,5.199,124.778
03-01-2020 09:00,0.72689,13.0375,519.197,9.403,5.332,127.963
03-01-2020 10:00,0.72689,13.7640,515.931,9.475,5.459,131.015
03-01-2020 11:00,0.72689,14.5595,510.366,9.950,5.576,133.813
03-01-2020 12:00,0.72689,14.1412,525.153,10.137,5.576,133.815
03-01-2020 13:00,0.72689,14.1468,539.990,10.335,5.654,135.699
03-01-2020 14:00,0.72689,12.3904,599.229,10.835,5.581,133.947
03-01-2020 15:00,0.72689,11.9828,613.476,10.664,5.558,133.395
03-01-2020 16:00,0.72689,13.2886,555.112,10.353,5.561,133.475
03-01-2020 17:00,0.72689,13.4986,550.557,10.353,5.582,133.958
03-01-2020 18:00,0.72689,14.3086,562.702,10.330,5.806,139.352
03-01-2020 19:00,0.72689,15.6504,566.276,10.331,6.091,146.174
03-01-2020 20:00,0.72689,15.1649,574.440,10.273,6.042,144.998
03-01-2020 21:00,0.72689,14.7489,584.105,10.244,6.011,144.276
03-01-2020 22:00,0.72689,14.7947,576.829,10.223,5.982,143.574
03-01-2020 23:00,0.72689,13.4394,574.830,10.197,5.679,136.307
04-01-2020 00:00,0.72689,9.9810,598.626,10.135,5.021,120.494
04-01-2020 01:00,0.72689,9.6393,596.630,9.874,4.929,118.301
04-01-2020 02:00,0.72689,8.9251,607.101,9.762,4.788,114.901
04-01-2020 03:00,0.72689,8.3703,632.949,9.698,4.738,113.721
04-01-2020 04:00,0.72689,7.9825,645.303,9.756,4.674,112.179
04-01-2020 05:00,0.72689,8.2534,623.296,9.825,4.667,112.020
04-01-2020 06:00,0.72689,9.0043,598.705,9.916,4.769,114.468
04-01-2020 07:00,0.72689,10.8351,579.518,9.958,5.143,123.431
04-01-2020 08:00,0.72689,11.9285,555.155,9.830,5.278,126.667
04-01-2020 09:00,0.72689,12.9818,537.751,9.969,5.412,129.895
04-01-2020 10:00,0.72689,13.5485,540.403,10.198,5.538,132.922
04-01-2020 11:00,0.72689,13.1051,561.066,10.375,5.554,133.289
04-01-2020 12:00,0.72689,13.1297,564.715,10.617,5.575,133.802
04-01-2020 13:00,0.72689,13.0342,564.417,10.604,5.554,133.297
04-01-2020 14:00,0.72689,13.1681,557.409,10.546,5.547,133.124
04-01-2020 15:00,0.72689,13.4649,549.041,10.437,5.565,133.558
04-01-2020 16:00,0.72689,14.0674,526.337,10.266,5.567,133.599
04-01-2020 17:00,0.72689,14.5534,510.229,10.129,5.572,133.723
04-01-2020 18:00,0.72689,14.5816,514.351,10.151,5.600,134.396
04-01-2020 19:00,0.72689,16.9742,536.036,10.071,6.165,147.955
04-01-2020 20:00,0.72689,15.8490,548.073,9.994,6.030,144.715
04-01-2020 21:00,0.72689,15.7067,546.091,10.189,5.990,143.766
04-01-2020 22:00,0.72689,15.0093,560.590,10.173,5.937,142.489
04-01-2020 23:00,0.72689,13.4376,568.739,10.081,5.653,135.674
05-01-2020 00:00,0.72689,10.5360,571.907,10.000,5.040,120.949
05-01-2020 01:00,0.72689,10.1215,573.283,10.035,4.945,118.692
05-01-2020 02:00,0.72689,9.4465,588.669,10.167,4.844,116.253
05-01-2020 03:00,0.72689,8.9528,608.261,10.004,4.798,115.143
05-01-2020 04:00,0.72689,8.3529,635.041,9.866,4.740,113.766
05-01-2020 05:00,0.72689,8.3339,634.569,9.815,4.734,113.609
05-01-2020 06:00,0.72689,8.6512,620.208,9.907,4.765,114.366
05-01-2020 07:00,0.72689,10.6815,599.956,9.681,5.201,124.820
05-01-2020 08:00,0.72689,10.9171,573.916,9.850,5.139,123.331
05-01-2020 09:00,0.72689,12.2528,548.223,9.773,5.312,127.477
05-01-2020 10:00,0.72689,13.9367,518.813,9.670,5.506,132.135
05-01-2020 11:00,0.72689,14.5429,508.509,9.808,5.564,133.533
05-01-2020 12:00,0.72689,14.4912,520.261,10.089,5.617,134.804
05-01-2020 13:00,0.72689,13.7441,547.764,10.159,5.618,134.825
05-01-2020 14:00,0.72689,13.4290,560.069,9.908,5.621,134.907
05-01-2020 15:00,0.72689,12.9644,554.748,9.900,5.497,131.939
05-01-2020 16:00,0.72689,12.9853,550.886,10.017,5.481,131.540
05-01-2020 17:00,0.72689,13.3477,560.124,10.043,5.603,134.474
05-01-2020 18:00,0.72689,13.5504,567.926,10.117,5.683,136.402
05-01-2020 19:00,0.72689,14.8168,583.839,10.039,6.026,144.619
05-01-2020 20:00,0.72689,14.9858,586.414,10.141,6.072,145.736
05-01-2020 21:00,0.72689,15.0170,578.602,10.151,6.036,144.870
05-01-2020 22:00,0.72689,14.5659,583.050,10.249,5.968,143.222
05-01-2020 23:00,0.72689,12.1677,595.063,9.952,5.497,131.935
06-01-2020 00:00,0.72689,9.6940,590.489,9.951,4.915,117.961
06-01-2020 01:00,0.72689,8.7712,628.325,10.052,4.828,115.868
06-01-2020 02:00,0.72689,8.4798,625.821,10.046,4.739,113.734
06-01-2020 03:00,0.72689,8.2777,623.776,10.059,4.674,112.188
06-01-2020 04:00,0.72689,8.4521,609.185,9.850,4.667,112.006
06-01-2020 05:00,0.72689,9.2660,561.985,9.550,4.690,112.567
06-01-2020 06:00,0.72689,9.5869,562.356,9.813,4.765,114.359
06-01-2020 07:00,0.72689,12.4967,542.070,9.573,5.337,128.093
06-01-2020 08:00,0.72689,12.2918,529.095,9.464,5.228,125.480
06-01-2020 09:00,0.72689,13.4632,506.434,9.533,5.348,128.350
06-01-2020 10:00,0.72689,13.0556,544.402,10.007,5.458,130.984
06-01-2020 11:00,0.72689,11.7782,594.860,10.809,5.424,130.171
06-01-2020 12:00,0.72689,11.4667,618.273,11.157,5.457,130.958
06-01-2020 13:00,0.72689,12.1683,588.938,11.131,5.482,131.564
06-01-2020 14:00,0.72689,11.9265,578.354,10.939,5.379,129.093
06-01-2020 15:00,0.72689,12.0811,576.497,10.798,5.406,129.743
06-01-2020 16:00,0.72689,12.5416,570.054,10.638,5.477,131.438
06-01-2020 17:00,0.72689,12.3313,580.545,10.364,5.485,131.637
06-01-2020 18:00,0.72689,13.3887,572.753,10.208,5.668,136.036
06-01-2020 19:00,0.72689,15.5006,564.962,10.101,6.057,145.374
06-01-2020 20:00,0.72689,15.1304,566.042,10.072,5.992,143.802
06-01-2020 21:00,0.72689,14.8636,572.038,10.135,5.971,143.313
06-01-2020 22:00,0.72689,14.6395,566.306,10.106,5.896,141.513
06-01-2020 23:00,0.72689,13.9052,566.883,10.040,5.744,137.859
07-01-2020 00:00,0.72689,9.2828,591.865,10.011,4.812,115.486
07-01-2020 01:00,0.72689,9.6141,588.746,9.652,4.891,117.388
07-01-2020 02:00,0.72689,9.0675,592.265,9.753,4.765,114.368
07-01-2020 03:00,0.72689,8.9394,588.795,9.726,4.718,113.229
07-01-2020 04:00,0.72689,8.6311,601.696,9.750,4.688,112.510
07-01-2020 05:00,0.72689,8.4476,613.534,9.779,4.684,112.428
07-01-2020 06:00,0.72689,8.9271,599.199,9.529,4.757,114.178
07-01-2020 07:00,0.72689,10.3217,575.282,9.601,5.006,120.143
07-01-2020 08:00,0.72689,12.6225,552.024,9.616,5.412,129.878
07-01-2020 09:00,0.72689,13.3295,526.388,9.725,5.427,130.244
07-01-2020 10:00,0.72689,12.7974,547.753,10.099,5.422,130.132
07-01-2020 11:00,0.72689,11.1718,604.701,10.873,5.326,127.826
07-01-2020 12:00,0.72689,10.0053,654.306,11.553,5.247,125.937
07-01-2020 13:00,0.72500,10.1378,637.257,11.055,5.222,125.317
07-01-2020 14:00,0.72471,10.4972,622.274,11.138,5.249,125.977
07-01-2020 15:00,0.72471,10.2555,636.141,11.029,5.248,125.961
07-01-2020 16:00,0.72471,11.8649,566.604,10.336,5.319,127.647
07-01-2020 17:00,0.72471,12.9231,536.228,10.130,5.400,129.588
07-01-2020 18:00,0.72471,14.5250,524.860,9.842,5.647,135.518
07-01-2020 19:00,0.72471,17.6460,506.568,9.696,6.116,146.779
07-01-2020 20:00,0.72471,16.4001,520.030,9.862,5.978,143.465
07-01-2020 21:00,0.72471,15.2292,552.736,9.834,5.949,142.777
07-01-2020 22:00,0.72471,14.4904,569.133,9.753,5.894,141.454
07-01-2020 23:00,0.72471,13.0819,575.525,9.790,5.626,135.025
08-01-2020 00:00,0.72471,9.7618,586.127,9.812,4.923,118.148
08-01-2020 01:00,0.72471,9.1585,592.341,9.969,4.794,115.056
08-01-2020 02:00,0.72471,8.4158,610.955,9.963,4.671,112.097
08-01-2020 03:00,0.72471,8.0028,630.074,9.815,4.629,111.105
08-01-2020 04:00,0.72471,8.0288,630.820,9.635,4.641,111.377
08-01-2020 05:00,0.72471,8.7481,583.261,9.365,4.654,111.693
08-01-2020 06:00,0.72471,9.9529,552.947,9.289,4.822,115.737
08-01-2020 07:00,0.72471,12.8977,527.639,9.305,5.355,128.520
08-01-2020 08:00,0.72471,13.9508,504.738,9.328,5.443,130.644
08-01-2020 09:00,0.72471,14.5039,496.544,9.473,5.500,131.990
08-01-2020 10:00,0.72471,12.9800,541.124,9.948,5.436,130.458
08-01-2020 11:00,0.72471,11.8793,594.260,10.480,5.456,130.936
08-01-2020 12:00,0.72454,10.7543,619.821,11.032,5.302,127.258
08-01-2020 13:00,0.72450,10.3364,629.783,11.260,5.241,125.776
08-01-2020 14:00,0.72450,10.4409,615.591,11.147,5.207,124.965
08-01-2020 15:00,0.72450,10.4848,609.586,10.912,5.193,124.634
08-01-2020 16:00,0.72450,11.1689,588.266,10.682,5.264,126.342
08-01-2020 17:00,0.72450,11.3880,572.957,10.236,5.248,125.945
08-01-2020 18:00,0.72450,11.8781,560.288,10.101,5.297,127.123
08-01-2020 19:00,0.72450,13.5215,583.233,10.102,5.764,138.347
08-01-2020 20:00,0.72450,13.3972,576.960,10.058,5.708,136.993
08-01-2020 21:00,0.72450,13.8416,556.084,10.039,5.692,136.619
08-01-2020 22:00,0.72450,13.8222,546.213,10.089,5.636,135.264
08-01-2020 23:00,0.72450,12.2832,558.262,10.030,5.359,128.611
09-01-2020 00:00,0.72450,9.1507,576.040,9.836,4.726,113.427
09-01-2020 01:00,0.72450,8.3155,603.406,9.884,4.614,110.741
09-01-2020 02:00,0.72450,7.6272,619.624,9.867,4.482,107.566
09-01-2020 03:00,0.72450,7.0520,635.066,9.923,4.364,104.745
09-01-2020 04:00,0.72450,6.7659,649.507,9.936,4.326,103.817
09-01-2020 05:00,0.72450,6.8927,639.280,9.878,4.331,103.936
09-01-2020 06:00,0.72450,7.4316,611.373,9.788,4.394,105.459
09-01-2020 07:00,0.72450,9.7892,594.487,9.757,4.948,118.744
09-01-2020 08:00,0.72450,11.7152,560.232,9.736,5.264,126.332
09-01-2020 09:00,0.72450,12.9246,522.855,9.745,5.334,128.017
09-01-2020 10:00,0.72450,12.4289,538.375,10.036,5.309,127.405
09-01-2020 11:00,0.72450,11.4444,582.598,10.338,5.304,127.304
09-01-2020 12:00,0.72455,10.7013,614.299,10.636,5.270,126.476
09-01-2020 13:00,0.72457,10.4571,612.336,10.857,5.199,124.786
09-01-2020 14:00,0.72457,11.0703,595.749,10.458,5.275,126.604
09-01-2020 15:00,0.72457,11.9578,550.370,10.083,5.267,126.419
09-01-2020 16:00,0.72457,11.5050,566.514,10.403,5.242,125.805
09-01-2020 17:00,0.72457,11.6759,573.034,9.967,5.315,127.568
09-01-2020 18:00,0.72457,12.2851,568.525,9.865,5.426,130.222
09-01-2020 19:00,0.72457,13.7179,566.073,9.835,5.721,137.311
09-01-2020 20:00,0.72457,13.6504,574.146,9.727,5.750,138.002
09-01-2020 21:00,0.72457,13.5778,567.078,9.833,5.698,136.741
09-01-2020 22:00,0.72457,13.2637,567.566,9.733,5.636,135.255
09-01-2020 23:00,0.72457,12.3584,582.497,9.974,5.512,132.284
10-01-2020 00:00,0.72457,8.6006,622.315,9.828,4.754,114.085
10-01-2020 01:00,0.72457,7.9489,622.866,9.688,4.588,110.114
10-01-2020 02:00,0.72457,7.7595,616.429,9.373,4.512,108.298
10-01-2020 03:00,0.72457,7.6983,604.889,9.514,4.450,106.809
10-01-2020 04:00,0.72457,7.4251,624.351,9.450,4.443,106.633
10-01-2020 05:00,0.72457,7.4389,626.004,9.608,4.452,106.853
10-01-2020 06:00,0.72457,7.9200,623.892,9.724,4.579,109.902
10-01-2020 07:00,0.72457,10.2406,580.604,9.356,5.016,120.396
10-01-2020 08:00,0.72457,11.1516,564.659,9.521,5.161,123.873
10-01-2020 09:00,0.72457,10.9889,548.088,9.451,5.047,121.132
10-01-2020 10:00,0.72457,11.8744,520.406,9.264,5.106,122.550
10-01-2020 11:00,0.72457,13.5592,513.897,9.306,5.417,130.020
10-01-2020 12:00,0.72435,13.6171,515.201,9.220,5.438,130.517
10-01-2020 13:00,0.72426,13.5862,521.190,9.271,5.464,131.146
10-01-2020 14:00,0.72426,13.7736,525.093,9.515,5.520,132.481
10-01-2020 15:00,0.72426,13.7517,521.424,9.741,5.494,131.846
10-01-2020 16:00,0.72426,13.9294,523.673,9.889,5.539,132.936
10-01-2020 17:00,0.72426,13.4619,542.235,9.644,5.548,133.144
10-01-2020 18:00,0.72426,14.3338,539.690,9.527,5.702,136.855
10-01-2020 19:00,0.72426,15.7682,541.000,9.566,5.988,143.716
10-01-2020 20:00,0.72426,15.9931,544.031,9.550,6.049,145.186
10-01-2020 21:00,0.72426,15.2774,543.862,9.550,5.914,141.927
10-01-2020 22:00,0.72426,14.9660,551.125,9.197,5.897,141.536
10-01-2020 23:00,0.72426,14.8906,557.541,9.077,5.920,142.076
11-01-2020 00:00,0.72426,10.5491,576.314,9.139,5.059,121.419
11-01-2020 01:00,0.72426,10.0082,593.187,9.386,5.020,120.473
11-01-2020 02:00,0.72426,9.3512,609.266,9.511,4.920,118.077
11-01-2020 03:00,0.72426,9.1013,610.015,9.467,4.858,116.588
11-01-2020 04:00,0.72426,8.8844,617.405,9.464,4.830,115.916
11-01-2020 05:00,0.72426,8.8511,621.068,9.649,4.834,116.014
11-01-2020 06:00,0.72426,8.8982,622.623,9.682,4.852,116.458
11-01-2020 07:00,0.72426,9.6635,610.878,9.645,5.002,120.050
11-01-2020 08:00,0.72426,11.8235,565.084,9.421,5.312,127.482
11-01-2020 09:00,0.72426,14.3592,489.211,9.054,5.435,130.436
11-01-2020 10:00,0.72426,15.1567,491.039,9.315,5.592,134.200
11-01-2020 11:00,0.72426,14.9961,501.754,9.319,5.625,134.996
11-01-2020 12:00,0.72426,14.4793,521.408,9.524,5.636,135.273
11-01-2020 13:00,0.72426,14.5543,534.652,9.853,5.721,137.307
11-01-2020 14:00,0.72426,14.1871,551.620,10.011,5.739,137.738
11-01-2020 15:00,0.72426,13.9492,557.972,9.723,5.728,137.478
11-01-2020 16:00,0.72426,14.8970,530.073,9.402,5.763,138.323
11-01-2020 17:00,0.72426,15.6175,509.097,9.280,5.782,138.757
11-01-2020 18:00,0.72426,16.9266,517.572,9.472,6.060,145.437
11-01-2020 19:00,0.72426,17.4574,534.873,9.519,6.261,150.255
11-01-2020 20:00,0.72426,17.0172,545.128,9.581,6.242,149.814
11-01-2020 21:00,0.72426,15.9252,556.538,9.476,6.109,146.613
11-01-2020 22:00,0.72426,16.0378,540.445,9.458,6.038,144.922
11-01-2020 23:00,0.72426,14.9631,537.142,9.075,5.810,139.449
12-01-2020 00:00,0.72426,11.4163,559.114,9.112,5.200,124.808
12-01-2020 01:00,0.72426,10.5946,568.050,9.212,5.052,121.246
12-01-2020 02:00,0.72426,10.2183,573.583,9.374,4.986,119.658
12-01-2020 03:00,0.72426,9.8068,575.547,9.242,4.895,117.484
12-01-2020 04:00,0.72426,9.5328,584.226,9.221,4.864,116.737
12-01-2020 05:00,0.72426,9.2723,594.066,9.144,4.840,116.157
12-01-2020 06:00,0.72426,10.0342,570.868,8.975,4.925,118.204
12-01-2020 07:00,0.72426,12.7058,506.766,8.884,5.213,125.119
12-01-2020 08:00,0.72426,13.0537,510.393,9.136,5.302,127.238
12-01-2020 09:00,0.72426,13.7997,507.426,8.976,5.434,130.420
12-01-2020 10:00,0.72426,13.9372,522.757,9.212,5.543,133.020
12-01-2020 11:00,0.72426,13.7339,534.355,9.911,5.558,133.389
12-01-2020 12:00,0.72426,12.8695,568.082,10.306,5.549,133.188
12-01-2020 13:00,0.72426,12.1249,598.266,10.454,5.532,132.772
12-01-2020 14:00,0.72426,11.4978,622.759,10.172,5.504,132.105
12-01-2020 15:00,0.72426,12.2705,591.090,9.835,5.536,132.857
12-01-2020 16:00,0.72426,12.8614,561.634,9.666,5.520,132.486
12-01-2020 17:00,0.72426,14.6955,507.667,9.285,5.601,134.418
12-01-2020 18:00,0.72426,15.9646,492.030,9.214,5.739,137.733
12-01-2020 19:00,0.72426,19.2231,487.370,9.308,6.258,150.191
12-01-2020 20:00,0.72426,18.1657,519.171,9.434,6.285,150.850
12-01-2020 21:00,0.72426,16.5412,561.944,9.488,6.254,150.101
12-01-2020 22:00,0.72426,15.2918,587.498,9.481,6.157,147.773
12-01-2020 23:00,0.72426,14.6033,555.594,9.316,5.831,139.952
